split,category,common_taxonomy_bucket,pii_detected,pii_categories,masked_text
train,automatic_top_up,TOP_UP_AND_WALLET,False,,In what increments can I top-up my card?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Does auto top-up have a limit?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,If I am running low on credit can I auto top up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there an auto top up feature?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there such thing as an auto top-up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How can I Use thereto-top option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,when i travel can it top up automatically
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there an auto top up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where do I find the auto top- up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How can I add money automatically?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where can I located the auto-top up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"I'm going to travel, can I have it add money automatically in certain intervals?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I will be traveling and want money to be added automatically in certain intervals. Is this possible?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Do I have to manually top up once I'm too low?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How will I know when I can use the auto top-up feature?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What are the auto-top up policies?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I auto-top up?  How do I do it?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do I get refills to my card when I'm traveling?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What is the limit on Auto top?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do I auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can it add money automatically while travelling
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is auto top up a provided service?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,When the time is right will this automatically replenish my balance?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Will money be added automatically when necessary?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I automatically top-up when traveling?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What is the maximum for auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there a way to top-up when it reaches a certain balance?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I set the account to auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Are there any hidden limit on the auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"I am traveling, what can I do to set up auto top-up?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"What are my options for topping up, automatic and/or manual?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"When I travel, can it automatically add money in certain intervals?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is auto top up available?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I want to auto top-up.
train,automatic_top_up,TOP_UP_AND_WALLET,False,,When I'm traveling is it possible to add money automatically at certain time points?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Do you offer auto top ups?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there a limit on auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I'm trying to activate the auto-top up function. Where is it?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What's the limit for auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do I top-up automatically?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do i access the auto top-up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where can I find the auto-top up feature?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"If my funds are running low, will the app top up automatically?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I set it up to add money every few days automatically while I am traveling?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I want to add money automatically when I travel.
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there a function where I can top-up automatically?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I use an auto top-up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can topping up be automatic?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I auto top up multiple times?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I want to use auto top-up. Is there a limit?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Do you have an option for auto top up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do I activate auto top-up when traveling?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where can I find the auto-top option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What is the maximum times I can auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How many times can I auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What are the auto top-up policies?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"What, if any, is the limit  for auto top-up?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"If my account is low in funds, can I set an auto top-up?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Will the system automatically top up itself?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I get an auto Top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where do I find the auto top up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What are the restrictions on auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How can I setup automatic top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can it automatically top up my account?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I top-up automatically?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"I heard you have an auto-top up option, where do I find that?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Where do I access the auto top-up function?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What about a auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,how can i get it to add money automatically while travelling
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"What about an auto top-up, is that a option?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I setup top ups in advance?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,where can i located the auto top up function?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there a way to set up an auto top-up?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I have a trip coming up and want to add money automatically.
train,automatic_top_up,TOP_UP_AND_WALLET,False,,where can I find the auto-top up option?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can it add money every so often automatically while I travel?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Will the system automatically update once there is no more money left?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"When traveling, is it possible for it to add money at specific time intervals?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,How do I top-up while traveling?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,auto-top up option can be found where?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Do I have to manually top-up my account each time or will it do it on its own?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I auto top-up as much as I want?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Can I add money in intervals to my account?  I will be traveling.
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is there a limit to auto top?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,"My funds are low, can I auto top up?"
train,automatic_top_up,TOP_UP_AND_WALLET,False,,I know there's an auto-top option but I can not locate it when I look?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Is it possible to top-up automatically?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,What is the auto top-up limit?
train,automatic_top_up,TOP_UP_AND_WALLET,False,,Do you have an auto-top function and how do I use it if so?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't use my card because it is not working.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't seem to be able to use my card
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"My card isn't working at all, I need assistance. It's really frustrating."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Can you tell me what the problem with my card is? It was declined at a restaurant today.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I fix a broken card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card was working but now it doesn't.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I cannot seem to use my card.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I think my card is broke it's not working anymore
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I have not been able to use this card.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do if i accidentally broke my card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How come my card doesn't work anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"For a week now, I have tried to use my card and it is still not working."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My actual card isn't functioning.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't get the card itself to work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What should I do if my card doesn't work?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why won't my card work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card will not work
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card is not working.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,HOW LONG THE CARD VALIDITY
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card seems to not be working at all.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card gets rejected when I try to use it
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I am unable to use my card for some reason.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why can't I use my card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I think my card is broke?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do?  My card is broken.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"My Netflix subscription says that there is an issue with my card information, but I thought everything was fine. Why would it be declined?"
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card was declined at a restaurant today and I don't know what the problem is.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,WHAT IS THE REASON FOR THAT
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card is not working when I try to use it.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I check security settings on my card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card isn't working at all. What happened?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Today I was out eating and my card was declined. Why's that?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What are ways to test why my card might not be working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Currently my card is broken.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card won't work at all for anything.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I fix my card if it is broken?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why doesn't my card work for any transactions?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"I tried using my card, but it doesn't work."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card hasn't been working for even small transactions today.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do if the machine rejects my card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Something's wrong my card won't work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I tried to use my card today in the restaurant but it didn't work and just got declined. What's wrong?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"Suddenly, my card won't work."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card hasn't been working when I try to use it.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My physical card is not working
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"
I can't seem to be able to use my card


"
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why is my physical card not working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Help.  My card is broken.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I am unable to use my card.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"No transactions are being accepted, what's wrong with my card?"
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Is my card frozen?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card was declined at a restaurant today and I am not sure why.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do now that I can't use this card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card doesn't seem to work anymore
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"Out of the blue, my card stopped working."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't seem to use my card. Can you help?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I re-order a damaged card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why is my card not working anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't use my card for anything
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What's wrong with my card? The clerk at the grocery store said it was declined.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What should I do if I can't use my card?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Can I use app to reset PIN attempts?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Please help.  The card won't work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I wasn't able to use my card today when I went out for lunch. Wondering why that is?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card doesn't seem to work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Currently I can't get my card to work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,WHAT IS THE MAIN REASON OF THIS PROBLEM
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I get my card to work?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What can I do to make my physical card work?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Can you tell me why I can't make any transactions?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Can you tell me whats going on with my card it seems to be not working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How do I check security settings using the app?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I tried using my card at multiple vendors and now it's not working.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"Can you help me with my card, I think it's broke."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,The card is non-functional.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I haven't been able to complete any transactions on my card today. Do you know what's wrong?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Today I used my card at a restaurant and it was declined. Why?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Did you deactivate my card it's not working anymore
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Need help to get my card to work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why isn't my card working anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why won't my card work anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why won't the machine accept my card anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What to do if my physical card is not working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card stopped working after multiple transactions. Why?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Why won't my card accept any transactions?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"I think my card is broken or something. I tried using it and it wouldn't go through, please help."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card is broken
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card no longer works.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I seem to be unable to make any transactions.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I can't get my actual card to work
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card doesn't work when I use it.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do if my card gets broken?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I am having problems with my physical card.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How can I get my card to work?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I need help with understanding why my card is not working.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,Please help me!  My physical card isn't working right.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card stopped working. How do I check if there is a freeze on it?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,"I don't know what's wrong with my card, but it has not worked at multiple places today."
train,card_not_working,CARD_PAYMENT_ISSUES,False,,I need clarity on why my card is not working.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card won't physically work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What's going on? My card wont accept any transactions.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card don't work.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,My card won't work right now.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,How can it be that my Card is not functioning anymore?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What's going on with my card? I've tried multiple times and it never goes through.
train,card_not_working,CARD_PAYMENT_ISSUES,False,,HOW LONG TO TAKE THE TIME TO SOLVE
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What do I do if my card is not working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,What should I do if my physical card isn't working?
train,card_not_working,CARD_PAYMENT_ISSUES,False,,The card that I have isn't working. This is the physical card.
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I change from AUD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I need to exchange between different currencies, like GBP and USD. Can I do that with your app?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I change to another currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does the app allowing exchanges between USD and GBP
train,exchange_via_app,FX_AND_EXCHANGE,False,,What if I need to use GBP instead of USD?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I am from X but am traveling to Y - how do I get currency for Y?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to change from AUD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can money be exchanged from one currency to another?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I change USD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What currencies can be exchanged in the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can i add a new currency to my account?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange AUD for GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I possibly change my currency to another?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I would like to exchange currencies on the app. How do I do this?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What do I do to exchange currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can turn my money into another currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I would like to change to a different currency.
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I change currency type?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I do not need GBP, I need AUD, how do I convert it?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,"Instead of GBP, how do I exchange for AUD?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is currency exchange possible?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"Using your app, would I be able to exchange between USD and GBP?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use this app for both USD and GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I am trying to find out how to exchange currency X with currency Y.
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does your app allow currency exchanges between USD and GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"With this app, will I be able to exchange currency?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I change my currency to another?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I exchange currencies using the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does this app allow currencies to be exchanged?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange USD for GBP in your app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to exchange currencies using the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I exchange currencies using this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I want to exchange USD and GBP with the app
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I change my AUD into GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I convert currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use your app to exchange between USD and GBP
train,exchange_via_app,FX_AND_EXCHANGE,False,,I need to get some Euros for my holiday. Am I able to exchange some of my money?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can currencies be exchanged on this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I change to a different currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is exchanging currencies a feature of the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Where can I get my currencies exchanged?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is exchanging currencies one of your app services?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I convert currency with the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I might need to exchange between USD and GBP, is this possible with your app?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I need to exchange my GBP to AUD, how would I do this?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,Do you support changing the currency I use?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I convert money into different currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Where can i exchange between GBP and USD
train,exchange_via_app,FX_AND_EXCHANGE,False,,How to exchange my currency
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I use the app to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I no longer need AUD, I need GBP instead, how can I make this happen?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I am trying to exchange AUD for GBP, how do I do that?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I exchange USD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is there a way to make my money usable in another country?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I exchange AUD for GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use this app to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange currencies using your app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I go about exchanging currencies with this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange from USD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does your app allow currency exchange from USD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What currences are available for exchange?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is this app capable of exchanging currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to change from USD to GBP with your App?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"If I need to make an exchange from USD to GBP, how can I do so in the app?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use this app to exchange between dollars and pounds?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Will this app allow me to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to exchange USD and GBP on the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I may need to exchange my USD for GBP, can your app do that?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I exchange currencies with this
train,exchange_via_app,FX_AND_EXCHANGE,False,,I need Australian dollars instead of UK currency.
train,exchange_via_app,FX_AND_EXCHANGE,False,,I'm having difficulties changing AUD for GBP. How do I do this?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange currencies with the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Will you tell me how to exchange USD for GBP in the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do you exchange currencies
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange currencies with this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange GBP for AUD?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange currency for different types?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does this app exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Is it possible to exchange currencies on the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What's the process of changing from GBP to AUD?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I switch to a different currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What's the procedure with currency exchange?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How to I switch my money for the money used in another country?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Will it be possible to change from USD to GBP with this App?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I would like to change currency
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I make a currency exchange?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I can't figure out how to change GBP to AUD, what do I do?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I accidentally chose to exchange GBP, but I need to pick AUD. How can I change it?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange USD and GBP in the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I exchange currencies in the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I need to exchange a currency - can I do that here?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I change the currency I'm exchanging from AUD to GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What do I need to do to exchange my money?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I would like to exchange currencies, how do I go upon it?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,What different currencies can I get?
train,exchange_via_app,FX_AND_EXCHANGE,False,,I would like to exchange currency  What types are there?
train,exchange_via_app,FX_AND_EXCHANGE,False,,how to exchange currencies
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use your app to exchange USD for GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can this convert money?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can you  tell me how to get AUD not GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How can I trade currencies with this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange currencies usign this app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can this app be used to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,need to exchange currencies
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I change to AUD from GBP?
train,exchange_via_app,FX_AND_EXCHANGE,False,,How do I start an exchange between GBP and AUD?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Whats types of currency can I exchange?
train,exchange_via_app,FX_AND_EXCHANGE,False,,how can i exchange currencies
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I exchange USD and GBP from the app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What steps do I need to take to exchange currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,What other currencies are available to change to?
train,exchange_via_app,FX_AND_EXCHANGE,False,,what currencies can i exchange between on your app?
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can this app exchange American and English currency?
train,exchange_via_app,FX_AND_EXCHANGE,False,,My plans may change so I may need to change from GBP to AUD.
train,exchange_via_app,FX_AND_EXCHANGE,False,,Does the app allow for exchanges between currencies?
train,exchange_via_app,FX_AND_EXCHANGE,False,,"I may no longer need GBP, but instead I will need AUD, how can I go about making this change?"
train,exchange_via_app,FX_AND_EXCHANGE,False,,Can I use this app to change money?
